Year,State,Industry,Study_Level,Employment_Type,Nationality,Gender,Student_Count,Visa_Applications,Post_Study_Work,Job_Placement,Skilled_Visa,PR_Grant,Employment_Rate,Job_Achieved_Pct,Salary,Migration_Reason,Left_Australia
2024,VIC,Health,PG-R,PT,Brazil,Others,289,775,205,38,61,26,95.0,54.24,56155,Visa Issues,0
2024,VIC,Health,PG-R,PT,South Korea,Male,358,153,95,47,16,73,78.7,58.89,57792,Visa Issues,1
2024,VIC,Health,PG-R,PT,South Korea,Female,121,764,235,105,85,37,92.4,82.74,54014,Visa Issues,0
2024,VIC,Health,PG-R,PT,South Korea,Others,140,960,51,41,61,49,89.21,78.37,38542,Visa Issues,1
2024,VIC,Health,PG-R,PT,Thailand,Male,341,604,114,215,16,67,90.57,47.59,53664,Migration Pathway Issues,0
2024,VIC,Health,PG-R,PT,Thailand,Female,440,978,280,75,57,66,79.78,57.5,69841,Lack of Job Opportunities,0
2024,VIC,Health,PG-R,PT,Thailand,Others,344,861,134,219,65,29,91.71,83.78,61098,Job Opportunities in Home Country,0
2024,VIC,Health,PG-R,CAS,Italy,Male,469,417,157,143,32,46,95.0,74.62,51091,Financial Pressures,0
2024,VIC,Health,PG-R,CAS,Italy,Female,55,494,50,106,25,79,95.0,61.58,35505,Job Opportunities in Home Country,1
2024,VIC,Health,PG-R,CAS,Italy,Others,307,915,74,193,92,42,81.83,75.35,48160,Job Opportunities in Home Country,0
2024,VIC,Health,PG-R,CAS,Indonesia,Male,342,338,128,247,75,66,95.0,62.98,44949,Lack of Job Opportunities,0
2024,VIC,Health,PG-R,CAS,Indonesia,Female,265,577,246,162,61,14,76.66,68.99,50879,Migration Pathway Issues,0
2024,VIC,Health,PG-R,CAS,Indonesia,Others,361,583,247,81,70,65,86.55,66.78,38900,Financial Pressures,0
2024,VIC,Health,PG-R,CAS,South Korea,Male,497,110,140,122,74,26,83.95,50.68,31374,Lack of Job Opportunities,0
2024,VIC,Health,PG-R,CAS,South Korea,Female,100,123,59,42,27,15,73.46,76.25,54648,Visa Issues,1
2024,VIC,Health,PG-R,CAS,South Korea,Others,95,667,57,174,45,77,80.11,50.18,23338,Job Opportunities in Home Country,0
2024,VIC,STEM,UG,FT,Indonesia,Male,233,161,149,212,39,32,85.01,57.34,86347,Lack of Job Opportunities,0
2024,VIC,STEM,UG,FT,Indonesia,Female,72,909,161,241,76,15,84.18,63.13,102113,Visa Issues,0
2024,VIC,STEM,UG,FT,Indonesia,Others,70,242,283,148,20,79,68.19,68.08,115808,Lack of Job Opportunities,1
2024,VIC,STEM,UG,FT,China,Male,273,437,285,55,50,55,75.31,75.52,119687,Financial Pressures,0
2024,VIC,STEM,UG,FT,China,Female,295,395,193,233,44,30,74.24,80.47,78061,Financial Pressures,0
2024,VIC,STEM,UG,FT,China,Others,232,176,225,228,62,76,69.73,45.38,60694,Migration Pathway Issues,0
2024,VIC,STEM,UG,FT,Vietnam,Male,56,714,198,44,55,51,92.17,44.02,139428,Migration Pathway Issues,0
2024,VIC,STEM,UG,FT,Vietnam,Female,455,405,288,63,93,17,71.5,39.89,65856,Migration Pathway Issues,0
2024,VIC,STEM,UG,FT,Vietnam,Others,356,280,193,147,76,42,84.17,24.71,71623,Visa Issues,0
2024,VIC,STEM,UG,PT,Nepal,Male,62,422,146,48,40,57,88.32,82.13,27770,Migration Pathway Issues,0
2024,VIC,STEM,UG,PT,Nepal,Female,469,204,87,79,58,32,77.41,83.28,37540,Visa Issues,1
2024,VIC,STEM,UG,PT,Nepal,Others,183,114,273,76,54,49,86.61,72.29,49794,Financial Pressures,1
2024,VIC,STEM,UG,PT,Italy,Male,340,871,187,113,52,35,92.62,42.65,70205,Financial Pressures,1
2024,VIC,STEM,UG,PT,Italy,Female,427,414,282,181,98,63,70.71,63.59,32113,Job Opportunities in Home Country,1
2024,VIC,STEM,UG,PT,Italy,Others,313,893,69,110,40,46,79.16,82.59,40816,Financial Pressures,1
2024,VIC,STEM,UG,PT,China,Male,154,622,61,50,30,14,75.37,75.48,70498,Migration Pathway Issues,0
2024,VIC,STEM,UG,PT,China,Female,438,335,120,213,87,26,89.56,45.11,50932,Visa Issues,1
2024,VIC,STEM,UG,PT,China,Others,466,976,192,36,44,40,68.1,88.53,67075,Financial Pressures,1
2024,VIC,STEM,UG,CAS,Malaysia,Male,342,887,276,186,45,75,91.03,66.91,38379,Job Opportunities in Home Country,0
2024,VIC,STEM,UG,CAS,Malaysia,Female,103,842,51,213,49,5,67.68,72.44,49851,Visa Issues,0
2024,VIC,STEM,UG,CAS,Malaysia,Others,481,613,281,232,70,15,93.57,78.66,25889,Lack of Job Opportunities,0
2024,VIC,STEM,UG,CAS,France,Male,404,983,57,167,61,8,93.49,47.11,53769,Lack of Job Opportunities,0
2024,VIC,STEM,UG,CAS,France,Female,362,333,198,198,84,79,95.0,36.52,37386,Migration Pathway Issues,1
2024,VIC,STEM,UG,CAS,France,Others,294,173,151,145,77,26,90.5,52.73,59625,Visa Issues,1
2024,VIC,STEM,UG,CAS,Germany,Male,203,854,220,176,37,52,77.01,51.35,24923,Migration Pathway Issues,0
2024,VIC,STEM,UG,CAS,Germany,Female,347,180,103,101,96,31,87.47,44.05,49677,Lack of Job Opportunities,1
2024,VIC,STEM,UG,CAS,Germany,Others,53,868,157,121,49,78,95.0,65.62,39589,Financial Pressures,1
2024,VIC,STEM,PG-C,FT,Nepal,Male,100,382,67,210,64,79,81.23,57.91,86225,Lack of Job Opportunities,0
2024,VIC,STEM,PG-C,FT,Nepal,Female,330,990,82,44,10,42,66.61,79.04,98708,Lack of Job Opportunities,0
2024,VIC,STEM,PG-C,FT,Nepal,Others,497,409,92,131,36,20,95.0,72.15,134412,Financial Pressures,0
2024,VIC,STEM,PG-C,FT,Thailand,Male,259,223,191,93,72,73,91.07,48.96,67921,Visa Issues,0
2024,VIC,STEM,PG-C,FT,Thailand,Female,201,870,135,31,97,12,71.97,53.05,111224,Migration Pathway Issues,0
2024,VIC,STEM,PG-C,FT,Thailand,Others,80,232,220,170,17,15,73.01,66.92,113574,Lack of Job Opportunities,0
2024,VIC,STEM,PG-C,FT,South Korea,Male,287,330,156,110,35,19,71.46,57.76,89639,Financial Pressures,0
2024,VIC,STEM,PG-C,FT,South Korea,Female,386,111,256,168,23,19,70.16,78.55,112884,Job Opportunities in Home Country,0
2024,VIC,STEM,PG-C,FT,South Korea,Others,329,527,98,62,11,38,76.0,71.05,108761,Lack of Job Opportunities,0
2024,VIC,STEM,PG-C,PT,Germany,Male,261,527,273,68,75,64,82.27,50.16,32372,Migration Pathway Issues,0
2024,VIC,STEM,PG-C,PT,Germany,Female,369,944,52,217,96,30,95.0,56.88,71159,Lack of Job Opportunities,0
2024,VIC,STEM,PG-C,PT,Germany,Others,125,393,134,179,39,57,95.0,50.02,37564,Migration Pathway Issues,0
2024,VIC,STEM,PG-C,PT,Brazil,Male,333,865,240,211,15,66,77.7,66.13,43676,Lack of Job Opportunities,0
2024,VIC,STEM,PG-C,PT,Brazil,Female,218,210,266,144,24,26,88.15,63.74,37301,Job Opportunities in Home Country,0
2024,VIC,STEM,PG-C,PT,Brazil,Others,73,326,244,47,98,43,68.79,49.5,51161,Visa Issues,1
2024,VIC,STEM,PG-C,PT,India,Male,335,150,82,139,91,68,95.0,77.62,31265,Financial Pressures,0
2024,VIC,STEM,PG-C,PT,India,Female,56,723,287,201,69,5,66.7,44.23,42092,Migration Pathway Issues,0
2024,VIC,STEM,PG-C,PT,India,Others,148,286,157,219,48,67,75.6,62.41,59807,Lack of Job Opportunities,0
2024,VIC,STEM,PG-C,CAS,USA,Male,339,397,147,120,51,71,89.89,64.17,57781,Job Opportunities in Home Country,0
2024,VIC,STEM,PG-C,CAS,USA,Female,292,204,293,247,31,66,80.14,44.91,40108,Migration Pathway Issues,0
2024,VIC,STEM,PG-C,CAS,USA,Others,492,779,191,230,89,57,68.55,40.41,23520,Financial Pressures,0
2024,VIC,STEM,PG-C,CAS,South Korea,Male,121,554,240,108,96,63,90.05,44.29,25624,Job Opportunities in Home Country,0
2024,VIC,STEM,PG-C,CAS,South Korea,Female,101,800,279,144,48,67,95.0,68.94,23661,Lack of Job Opportunities,0
2024,VIC,STEM,PG-C,CAS,South Korea,Others,397,874,179,203,41,26,80.93,78.29,27518,Visa Issues,0
2024,VIC,STEM,PG-C,CAS,Malaysia,Male,225,523,109,33,30,71,94.34,84.34,45317,Lack of Job Opportunities,1
2024,VIC,STEM,PG-C,CAS,Malaysia,Female,374,413,63,39,18,7,81.44,74.65,39798,Migration Pathway Issues,0
2024,VIC,STEM,PG-C,CAS,Malaysia,Others,116,361,95,107,25,29,80.09,63.87,46030,Financial Pressures,1
2024,VIC,STEM,PG-R,FT,India,Male,405,586,189,42,21,14,67.96,52.5,94140,Migration Pathway Issues,0
2024,VIC,STEM,PG-R,FT,India,Female,116,812,217,103,55,22,73.67,86.27,56620,Financial Pressures,0
2024,VIC,STEM,PG-R,FT,India,Others,70,592,52,117,25,59,70.61,61.15,75514,Visa Issues,0
2024,VIC,STEM,PG-R,FT,Italy,Male,73,483,97,202,15,68,91.79,59.87,126223,Financial Pressures,0
2024,VIC,STEM,PG-R,FT,Italy,Female,166,797,59,230,81,5,69.54,49.48,103200,Lack of Job Opportunities,0
2024,VIC,STEM,PG-R,FT,Italy,Others,462,342,250,66,31,40,68.75,82.54,115908,Financial Pressures,0
2024,VIC,STEM,PG-R,FT,UK,Male,219,837,74,150,73,48,72.14,35.37,73937,Visa Issues,0
2024,VIC,STEM,PG-R,FT,UK,Female,299,222,270,143,43,30,77.1,49.31,101236,Visa Issues,0
2024,VIC,STEM,PG-R,FT,UK,Others,416,302,180,151,96,12,93.1,40.09,103925,Lack of Job Opportunities,1
2024,VIC,STEM,PG-R,PT,Germany,Male,445,468,151,230,90,27,88.44,42.99,34559,Lack of Job Opportunities,0
2024,VIC,STEM,PG-R,PT,Germany,Female,349,328,246,124,58,67,66.84,48.81,39289,Visa Issues,1
2024,VIC,STEM,PG-R,PT,Germany,Others,419,286,180,37,49,34,74.88,61.48,53432,Financial Pressures,0
2024,VIC,STEM,PG-R,PT,USA,Male,221,221,115,61,42,47,72.31,36.19,43099,Migration Pathway Issues,0
2024,VIC,STEM,PG-R,PT,USA,Female,235,395,93,76,93,50,79.94,43.39,71268,Migration Pathway Issues,1
2024,VIC,STEM,PG-R,PT,USA,Others,96,982,130,207,80,20,72.11,42.4,44559,Migration Pathway Issues,0
2024,VIC,STEM,PG-R,PT,Pakistan,Male,69,924,166,158,97,17,81.11,71.64,63556,Lack of Job Opportunities,0
2024,VIC,STEM,PG-R,PT,Pakistan,Female,438,202,71,80,88,78,74.55,53.96,51140,Lack of Job Opportunities,0
2024,VIC,STEM,PG-R,PT,Pakistan,Others,454,178,276,226,28,18,66.56,48.0,36532,Financial Pressures,0
2024,VIC,STEM,PG-R,CAS,Nepal,Male,251,476,264,75,42,19,78.21,54.32,24209,Lack of Job Opportunities,1
2024,VIC,STEM,PG-R,CAS,Nepal,Female,314,348,99,193,18,35,66.25,87.35,22748,Migration Pathway Issues,1
2024,VIC,STEM,PG-R,CAS,Nepal,Others,168,721,156,150,36,68,78.89,72.56,45496,Visa Issues,0
2024,VIC,STEM,PG-R,CAS,Malaysia,Male,438,565,121,207,80,64,93.18,60.52,48806,Migration Pathway Issues,0
2024,VIC,STEM,PG-R,CAS,Malaysia,Female,84,397,254,249,29,73,83.84,63.29,58594,Visa Issues,0
2024,VIC,STEM,PG-R,CAS,Malaysia,Others,273,623,290,212,58,31,89.2,63.81,45143,Job Opportunities in Home Country,0
2024,VIC,STEM,PG-R,CAS,Brazil,Male,54,733,220,86,29,40,66.95,82.01,55479,Job Opportunities in Home Country,1
2024,VIC,STEM,PG-R,CAS,Brazil,Female,211,716,211,41,26,10,95.0,77.3,45913,Lack of Job Opportunities,0
2024,VIC,STEM,PG-R,CAS,Brazil,Others,345,770,95,223,76,41,95.0,59.05,36824,Financial Pressures,0
2024,VIC,Social Sc.,UG,FT,USA,Male,450,396,81,51,89,54,69.97,48.78,135828,Migration Pathway Issues,0
2024,VIC,Social Sc.,UG,FT,USA,Female,489,185,233,107,23,66,75.51,53.13,89738,Lack of Job Opportunities,0
2024,VIC,Social Sc.,UG,FT,USA,Others,156,842,76,133,60,63,62.91,39.45,70092,Job Opportunities in Home Country,1
2024,VIC,Social Sc.,UG,FT,Nepal,Male,101,195,262,50,39,58,63.92,73.1,102286,Lack of Job Opportunities,0
2024,VIC,Social Sc.,UG,FT,Nepal,Female,137,279,286,50,69,52,61.72,74.92,58856,Financial Pressures,0
2024,VIC,Social Sc.,UG,FT,Nepal,Others,183,865,199,96,82,25,76.3,66.92,74420,Migration Pathway Issues,1
2024,VIC,Social Sc.,UG,FT,India,Male,470,139,112,81,85,36,65.6,73.14,76766,Lack of Job Opportunities,0
2024,VIC,Social Sc.,UG,FT,India,Female,458,198,242,214,37,22,76.77,65.67,111660,Job Opportunities in Home Country,0
2024,VIC,Social Sc.,UG,FT,India,Others,208,962,285,115,38,24,71.72,63.77,67063,Lack of Job Opportunities,0
2024,VIC,Social Sc.,UG,PT,Pakistan,Male,135,975,67,75,88,25,74.54,82.93,30193,Migration Pathway Issues,1
2024,VIC,Social Sc.,UG,PT,Pakistan,Female,266,564,120,61,57,39,63.97,74.97,71744,Visa Issues,0
2024,VIC,Social Sc.,UG,PT,Pakistan,Others,446,388,294,30,76,54,75.0,48.15,28459,Visa Issues,0
2024,VIC,Social Sc.,UG,PT,Brazil,Male,181,924,138,34,80,59,62.65,46.04,30116,Visa Issues,1
2024,VIC,Social Sc.,UG,PT,Brazil,Female,129,460,220,228,94,14,77.94,77.07,60269,Job Opportunities in Home Country,0
2024,VIC,Social Sc.,UG,PT,Brazil,Others,64,956,68,57,24,65,71.01,46.87,31807,Migration Pathway Issues,0
2024,VIC,Social Sc.,UG,PT,China,Male,448,827,261,92,10,47,60.25,61.05,51587,Visa Issues,0
2024,VIC,Social Sc.,UG,PT,China,Female,294,823,123,50,76,8,69.27,68.34,27151,Lack of Job Opportunities,0
2024,VIC,Social Sc.,UG,PT,China,Others,128,573,211,158,68,56,63.67,65.04,27797,Lack of Job Opportunities,0
2024,VIC,Social Sc.,UG,CAS,South Korea,Male,83,749,188,202,58,44,67.97,61.42,52312,Visa Issues,0
2024,VIC,Social Sc.,UG,CAS,South Korea,Female,87,972,98,158,59,18,75.89,48.6,37006,Migration Pathway Issues,0
2024,VIC,Social Sc.,UG,CAS,South Korea,Others,410,300,280,34,40,69,80.17,58.83,49854,Migration Pathway Issues,0
2024,VIC,Social Sc.,UG,CAS,Brazil,Male,262,303,84,212,42,46,65.58,62.61,36512,Financial Pressures,1
2024,VIC,Social Sc.,UG,CAS,Brazil,Female,299,994,207,138,93,78,65.17,41.12,55530,Migration Pathway Issues,1
2024,VIC,Social Sc.,UG,CAS,Brazil,Others,375,684,87,116,61,74,71.44,40.28,25382,Lack of Job Opportunities,1
2024,VIC,Social Sc.,UG,CAS,Indonesia,Male,325,341,71,208,96,51,78.09,70.08,48690,Visa Issues,0
2024,VIC,Social Sc.,UG,CAS,Indonesia,Female,280,351,121,50,57,54,81.1,66.13,51212,Job Opportunities in Home Country,1
2024,VIC,Social Sc.,UG,CAS,Indonesia,Others,470,588,122,198,49,62,82.78,47.57,53774,Job Opportunities in Home Country,1
2024,VIC,Social Sc.,PG-C,FT,Italy,Male,268,875,141,131,11,26,70.92,67.9,86765,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,FT,Italy,Female,329,114,150,195,88,42,68.07,67.71,119972,Job Opportunities in Home Country,0
2024,VIC,Social Sc.,PG-C,FT,Italy,Others,471,136,187,248,81,78,64.27,46.36,101114,Visa Issues,0
2024,VIC,Social Sc.,PG-C,FT,Indonesia,Male,405,893,189,145,36,10,58.06,65.08,135564,Migration Pathway Issues,1
2024,VIC,Social Sc.,PG-C,FT,Indonesia,Female,226,963,275,54,36,6,76.73,81.77,101833,Lack of Job Opportunities,1
2024,VIC,Social Sc.,PG-C,FT,Indonesia,Others,470,401,66,160,94,63,80.89,81.97,113645,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,FT,UK,Male,496,965,134,170,98,18,81.96,58.75,127397,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,FT,UK,Female,67,771,273,129,53,41,73.22,39.05,135628,Visa Issues,0
2024,VIC,Social Sc.,PG-C,FT,UK,Others,183,554,255,46,70,31,58.99,42.82,77810,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,PT,Germany,Male,275,328,237,187,40,69,77.01,52.92,66477,Lack of Job Opportunities,1
2024,VIC,Social Sc.,PG-C,PT,Germany,Female,307,666,117,197,17,19,84.98,53.46,53091,Job Opportunities in Home Country,0
2024,VIC,Social Sc.,PG-C,PT,Germany,Others,104,104,56,159,83,25,63.5,37.61,64987,Lack of Job Opportunities,0
2024,VIC,Social Sc.,PG-C,PT,China,Male,331,517,93,226,86,71,68.99,90.23,28712,Job Opportunities in Home Country,0
2024,VIC,Social Sc.,PG-C,PT,China,Female,469,169,144,98,15,6,74.26,73.14,36665,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,PT,China,Others,164,988,257,60,31,12,68.96,65.53,62194,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,PT,Thailand,Male,273,498,173,54,35,16,73.44,59.34,52636,Financial Pressures,1
2024,VIC,Social Sc.,PG-C,PT,Thailand,Female,268,378,105,220,61,68,85.32,81.78,55207,Visa Issues,0
2024,VIC,Social Sc.,PG-C,PT,Thailand,Others,128,448,289,165,32,17,82.19,82.99,37978,Job Opportunities in Home Country,1
2024,VIC,Social Sc.,PG-C,CAS,Thailand,Male,95,103,136,187,54,62,70.64,69.89,55986,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,CAS,Thailand,Female,284,540,230,155,79,14,68.86,45.78,34305,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,CAS,Thailand,Others,381,799,177,201,25,66,80.2,55.47,40741,Lack of Job Opportunities,1
2024,VIC,Social Sc.,PG-C,CAS,Germany,Male,132,963,136,201,33,17,77.86,64.63,29721,Job Opportunities in Home Country,0
2024,VIC,Social Sc.,PG-C,CAS,Germany,Female,228,404,226,205,49,34,80.6,58.98,31750,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,CAS,Germany,Others,261,388,128,97,60,14,59.22,52.23,34808,Financial Pressures,0
2024,VIC,Social Sc.,PG-C,CAS,Pakistan,Male,387,227,221,77,82,40,85.15,55.79,35032,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-C,CAS,Pakistan,Female,457,131,82,133,90,49,64.18,77.09,53358,Visa Issues,0
2024,VIC,Social Sc.,PG-C,CAS,Pakistan,Others,462,680,213,182,31,73,57.65,40.95,57568,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-R,FT,Thailand,Male,320,277,170,34,10,42,78.24,52.83,108275,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-R,FT,Thailand,Female,75,382,274,68,14,77,71.55,62.44,114272,Migration Pathway Issues,1
2024,VIC,Social Sc.,PG-R,FT,Thailand,Others,471,414,109,96,16,12,73.49,76.89,116809,Job Opportunities in Home Country,1
2024,VIC,Social Sc.,PG-R,FT,Brazil,Male,411,472,232,145,21,78,79.74,64.4,91950,Migration Pathway Issues,1
2024,VIC,Social Sc.,PG-R,FT,Brazil,Female,481,880,200,86,28,36,76.05,60.96,126928,Lack of Job Opportunities,1
2024,VIC,Social Sc.,PG-R,FT,Brazil,Others,481,531,168,52,35,59,57.66,55.77,57592,Job Opportunities in Home Country,1
2024,VIC,Social Sc.,PG-R,FT,Pakistan,Male,376,623,296,179,26,52,81.87,71.1,94774,Visa Issues,0
2024,VIC,Social Sc.,PG-R,FT,Pakistan,Female,339,465,124,166,48,71,65.77,83.47,68815,Job Opportunities in Home Country,0
2024,VIC,Social Sc.,PG-R,FT,Pakistan,Others,434,865,287,177,20,36,68.98,41.28,122112,Lack of Job Opportunities,0
2024,VIC,Social Sc.,PG-R,PT,UK,Male,434,236,219,55,88,61,78.57,42.23,33688,Financial Pressures,1
2024,VIC,Social Sc.,PG-R,PT,UK,Female,239,267,255,173,14,57,65.38,50.1,58975,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-R,PT,UK,Others,417,698,114,103,15,71,81.22,38.16,29202,Migration Pathway Issues,1
2024,VIC,Social Sc.,PG-R,PT,India,Male,407,151,175,41,10,8,84.21,63.05,38786,Financial Pressures,0
2024,VIC,Social Sc.,PG-R,PT,India,Female,221,368,207,176,29,42,64.07,81.96,40530,Migration Pathway Issues,1
2024,VIC,Social Sc.,PG-R,PT,India,Others,80,652,275,86,39,12,79.5,44.88,33702,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-R,PT,Indonesia,Male,299,675,251,194,56,48,68.13,70.21,40160,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-R,PT,Indonesia,Female,425,629,279,177,76,61,81.52,40.04,27824,Visa Issues,1
2024,VIC,Social Sc.,PG-R,PT,Indonesia,Others,353,285,166,221,80,61,62.46,56.5,55927,Financial Pressures,0
2024,VIC,Social Sc.,PG-R,CAS,Thailand,Male,345,258,69,159,15,30,64.63,78.28,39414,Visa Issues,0
2024,VIC,Social Sc.,PG-R,CAS,Thailand,Female,248,926,243,93,26,52,76.32,51.33,35660,Lack of Job Opportunities,0
2024,VIC,Social Sc.,PG-R,CAS,Thailand,Others,293,891,294,206,84,68,81.7,40.6,26634,Visa Issues,0
2024,VIC,Social Sc.,PG-R,CAS,Italy,Male,139,125,117,119,13,20,75.0,44.19,46908,Visa Issues,0
2024,VIC,Social Sc.,PG-R,CAS,Italy,Female,417,366,111,122,64,31,76.9,50.92,31446,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-R,CAS,Italy,Others,445,406,73,55,62,25,59.74,81.98,22721,Lack of Job Opportunities,0
2024,VIC,Social Sc.,PG-R,CAS,China,Male,370,695,262,138,51,42,69.78,65.5,52418,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-R,CAS,China,Female,148,669,126,109,65,45,82.65,91.58,54560,Migration Pathway Issues,0
2024,VIC,Social Sc.,PG-R,CAS,China,Others,242,763,295,116,25,53,82.85,83.66,27385,Job Opportunities in Home Country,0
2024,VIC,Design,UG,FT,Brazil,Male,331,275,107,204,72,51,75.41,61.69,90790,Migration Pathway Issues,0
2024,VIC,Design,UG,FT,Brazil,Female,479,819,103,123,91,53,54.51,76.43,83119,Job Opportunities in Home Country,0
2024,VIC,Design,UG,FT,Brazil,Others,347,547,211,200,93,30,75.36,68.39,121880,Lack of Job Opportunities,0
2024,VIC,Design,UG,FT,Italy,Male,215,559,167,69,84,54,75.27,69.22,105432,Lack of Job Opportunities,0
2024,VIC,Design,UG,FT,Italy,Female,480,429,96,248,19,49,68.34,71.46,65724,Visa Issues,0
2024,VIC,Design,UG,FT,Italy,Others,113,481,257,76,93,54,71.6,78.14,143311,Job Opportunities in Home Country,0
2024,VIC,Design,UG,FT,France,Male,199,833,244,228,24,75,64.13,58.17,118006,Migration Pathway Issues,0
2024,VIC,Design,UG,FT,France,Female,211,797,57,140,98,19,56.96,42.69,92105,Lack of Job Opportunities,0
2024,VIC,Design,UG,FT,France,Others,234,442,198,154,37,11,55.66,44.1,66271,Visa Issues,0
2024,VIC,Design,UG,PT,UK,Male,132,238,166,194,72,79,69.9,46.8,51461,Migration Pathway Issues,0
2024,VIC,Design,UG,PT,UK,Female,202,154,160,144,35,38,55.12,44.39,66373,Lack of Job Opportunities,0
2024,VIC,Design,UG,PT,UK,Others,443,627,100,158,44,43,61.55,62.1,70455,Visa Issues,1
2024,VIC,Design,UG,PT,Thailand,Male,180,480,87,139,84,29,69.42,81.27,30520,Financial Pressures,0
2024,VIC,Design,UG,PT,Thailand,Female,53,545,265,89,72,17,63.64,45.21,47159,Visa Issues,1
2024,VIC,Design,UG,PT,Thailand,Others,391,559,116,162,85,72,77.93,51.57,46562,Migration Pathway Issues,0
2024,VIC,Design,UG,PT,Indonesia,Male,371,153,192,159,87,53,55.07,77.28,70138,Visa Issues,1
2024,VIC,Design,UG,PT,Indonesia,Female,146,957,136,170,46,44,65.34,83.83,30352,Migration Pathway Issues,0
2024,VIC,Design,UG,PT,Indonesia,Others,262,212,65,53,60,20,55.55,65.2,61478,Migration Pathway Issues,1
2024,VIC,Design,UG,CAS,China,Male,147,815,132,157,26,14,69.72,58.02,28560,Lack of Job Opportunities,0
2024,VIC,Design,UG,CAS,China,Female,344,273,189,157,29,10,68.38,43.63,32884,Migration Pathway Issues,1
2024,VIC,Design,UG,CAS,China,Others,327,679,70,58,29,73,71.27,87.85,43796,Lack of Job Opportunities,0
2024,VIC,Design,UG,CAS,South Korea,Male,346,904,159,175,30,10,77.23,59.41,45161,Lack of Job Opportunities,1
2024,VIC,Design,UG,CAS,South Korea,Female,392,235,112,147,55,63,70.32,56.66,51418,Job Opportunities in Home Country,0
2024,VIC,Design,UG,CAS,South Korea,Others,60,747,79,108,91,29,68.19,63.15,33724,Financial Pressures,0
2024,VIC,Design,UG,CAS,Nepal,Male,419,643,189,140,51,27,80.4,59.65,53516,Lack of Job Opportunities,0
2024,VIC,Design,UG,CAS,Nepal,Female,88,483,62,199,32,49,74.39,89.0,32070,Financial Pressures,0
2024,VIC,Design,UG,CAS,Nepal,Others,116,771,123,197,29,22,70.64,52.41,35642,Visa Issues,1
2024,VIC,Design,PG-C,FT,India,Male,363,214,272,139,63,13,56.43,91.0,107370,Lack of Job Opportunities,0
2024,VIC,Design,PG-C,FT,India,Female,132,561,299,69,92,40,65.8,93.11,126198,Job Opportunities in Home Country,0
2024,VIC,Design,PG-C,FT,India,Others,85,730,100,104,85,35,68.92,84.4,139013,Lack of Job Opportunities,1
2024,VIC,Design,PG-C,FT,France,Male,57,762,252,176,31,45,74.66,31.84,60487,Migration Pathway Issues,1
2024,VIC,Design,PG-C,FT,France,Female,403,454,60,241,69,8,80.01,54.62,59520,Visa Issues,0
2024,VIC,Design,PG-C,FT,France,Others,132,609,69,34,99,59,69.69,39.7,63320,Visa Issues,0
2024,VIC,Design,PG-C,FT,UK,Male,110,218,138,44,62,38,57.63,34.86,82237,Lack of Job Opportunities,0
2024,VIC,Design,PG-C,FT,UK,Female,247,337,278,137,70,45,69.29,39.35,122988,Migration Pathway Issues,0
2024,VIC,Design,PG-C,FT,UK,Others,156,208,194,163,63,52,72.96,36.74,124681,Financial Pressures,0
2024,VIC,Design,PG-C,PT,Germany,Male,103,611,118,50,69,24,75.71,37.63,32583,Financial Pressures,0
2024,VIC,Design,PG-C,PT,Germany,Female,103,212,177,150,27,46,62.01,46.77,40195,Job Opportunities in Home Country,0
2024,VIC,Design,PG-C,PT,Germany,Others,352,408,282,198,49,26,69.78,35.21,50086,Lack of Job Opportunities,1
2024,VIC,Design,PG-C,PT,France,Male,185,502,291,237,84,47,58.46,41.23,30229,Job Opportunities in Home Country,0
2024,VIC,Design,PG-C,PT,France,Female,128,299,250,130,31,26,55.09,47.28,66418,Job Opportunities in Home Country,0
2024,VIC,Design,PG-C,PT,France,Others,263,317,262,172,84,16,68.75,50.45,44188,Job Opportunities in Home Country,1
2024,VIC,Design,PG-C,PT,Nepal,Male,202,543,173,92,95,27,60.63,71.37,59832,Job Opportunities in Home Country,1
2024,VIC,Design,PG-C,PT,Nepal,Female,86,561,293,147,52,71,60.5,89.06,39686,Migration Pathway Issues,1
2024,VIC,Design,PG-C,PT,Nepal,Others,133,882,56,179,41,19,77.33,71.75,46739,Financial Pressures,0
2024,VIC,Design,PG-C,CAS,China,Male,329,922,59,177,31,49,61.29,47.2,52300,Lack of Job Opportunities,0
